age,marital,education,default,housing,loan,contact,day,campaign,pdays,previous,poutcome,y,job_A,job_B,job_C,job_D,Balance,Duration,pred Y,prob Y=0,prob Y=1
54,1,1,0,1,0,0,5,1,-1,0,0,0,0,0,1,0,-0.46088522264779674,0.11586030237155812,0,1.0,0.0
40,1,3,0,1,0,0,5,1,-1,0,0,0,0,0,1,0,-0.2887846984872537,-0.35011393970025095,0,1.0,0.0
47,1,0,0,0,0,0,5,2,-1,0,0,0,1,0,0,0,-0.43822313072589314,0.31001623656814525,0,0.99,0.01
53,1,0,0,0,0,0,5,3,-1,0,0,0,1,0,0,0,-0.4431496724480461,0.5896007818112307,0,1.0,0.0
46,1,1,0,0,0,0,5,1,-1,0,0,0,1,0,0,0,-0.13047849114873888,-0.31516587154486525,0,0.98,0.02
39,1,3,0,1,1,0,5,2,-1,0,0,0,0,0,1,0,-0.3232704905423243,-0.5093218057414524,0,1.0,0.0
40,1,2,0,1,0,0,5,1,-1,0,0,0,1,0,0,0,-0.3754918327971456,0.3837954915628483,0,1.0,0.0
28,1,1,0,1,0,0,5,1,-1,0,0,0,0,0,1,0,-0.34100604074207497,-0.3229321089127287,0,1.0,0.0
35,2,2,0,1,0,0,5,1,-1,0,0,0,1,0,0,0,-0.47008143386248225,0.16245772657873903,0,1.0,0.0
55,1,2,0,0,1,0,5,1,-1,0,0,0,0,1,0,0,-0.4474193419405787,-0.47437373758606666,0,1.0,0.0
43,2,0,0,1,0,0,5,1,-1,0,0,0,0,0,1,0,-0.38008993840448835,4.507667533898358,0,0.78,0.22
48,1,1,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.356114102023344,-0.5170880431093159,0,1.0,0.0
58,1,0,0,1,0,0,5,3,-1,0,0,0,0,0,1,0,-0.09763487966771921,-0.17537359892332255,0,1.0,0.0
33,0,3,0,1,0,0,5,1,-1,0,0,0,0,0,1,0,-0.43625251403703197,-0.8976336741346266,0,1.0,0.0
36,1,0,0,0,0,0,5,2,-1,0,0,0,0,0,1,0,-0.10814483534164551,-0.07829563182502898,0,0.99,0.01
53,2,2,0,1,0,0,5,1,-1,0,0,0,0,0,0,1,0.03439643848597985,-0.5209711617932475,0,0.99,0.01
47,1,1,0,1,0,0,5,1,-1,0,0,0,0,0,1,0,-0.45136057531830104,-0.9325817422900122,0,1.0,0.0
31,1,2,0,1,0,0,5,2,-1,0,0,0,0,0,0,1,-0.3199861293942224,1.8321987606693881,0,0.95,0.05
57,1,2,0,1,0,0,5,2,-1,0,0,0,1,0,0,0,-0.3508591241863808,1.8943286596122961,0,0.96,0.04
53,1,0,0,0,0,0,5,1,-1,0,0,0,0,0,1,0,0.15263343981765065,-0.5326205178450428,0,0.98,0.02
55,1,1,0,1,0,0,5,1,-1,0,0,0,0,0,1,0,-0.24148989795458536,-0.043347563669643305,0,1.0,0.0
45,1,1,0,1,0,0,5,1,-1,0,0,0,0,0,1,0,-0.43920843907032375,-0.8471531312435139,0,1.0,0.0
53,2,2,0,1,0,0,5,2,-1,0,0,0,0,0,0,1,-0.3439619657753667,-0.2996333968091383,0,0.98,0.02
37,1,1,0,1,0,0,5,1,-1,0,0,0,0,0,1,0,-0.4474193419405787,-0.695711502570176,0,1.0,0.0
44,2,2,0,1,0,0,5,1,-1,0,0,0,0,0,0,1,-0.4257425583631057,-0.20255542971084473,0,0.99,0.01
49,2,1,0,1,1,0,5,1,-1,0,0,0,0,0,1,0,-0.4503752669738704,0.5080552894486641,0,1.0,0.0
46,1,2,0,1,1,0,5,1,-1,0,0,0,0,0,1,0,-0.33279513787182,-0.5093218057414524,0,1.0,0.0
43,1,0,0,1,0,0,5,1,-1,0,0,0,1,0,0,0,-0.414575730459559,1.7234714375192994,0,0.96,0.04
38,1,2,0,0,0,0,5,1,-1,0,0,0,0,0,0,1,-0.4474193419405787,-0.41612695732709054,0,1.0,0.0
43,1,2,0,1,0,0,5,1,-1,0,0,0,0,0,1,0,-0.3048780681129533,-0.5481529925807698,0,1.0,0.0
49,1,3,0,1,0,0,5,3,-1,0,0,0,0,0,1,0,0.615728361700028,-0.10159434392861943,0,1.0,0.0
42,1,0,0,0,0,0,5,2,-1,0,0,0,0,0,1,0,-0.3570994103677746,0.5818345444433671,0,1.0,0.0
22,0,2,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.4474193419405787,-0.3073996341770018,0,1.0,0.0
40,1,3,0,1,0,0,5,1,-1,0,0,0,0,0,1,0,-0.37943306617486794,-0.8510362499274456,0,0.99,0.01
39,1,2,0,1,0,0,5,1,-1,0,0,0,0,0,1,0,-0.2887846984872537,0.09256159026796767,0,1.0,0.0
51,1,2,0,1,0,0,5,2,-1,0,0,0,0,0,0,1,0.29090504415274343,1.7700688617264804,0,0.96,0.04
49,1,2,0,1,0,0,5,1,-1,0,0,0,0,0,0,1,-0.3068486848018145,-0.8083219444041965,0,1.0,0.0
53,1,2,0,1,1,0,5,1,-1,0,0,0,0,0,1,0,-0.4474193419405787,-0.2996333968091383,0,1.0,0.0
34,0,2,0,1,0,0,5,1,-1,0,0,0,0,0,0,1,-0.4474193419405787,-0.45107502548247624,0,1.0,0.0
33,2,2,0,1,0,0,5,1,-1,0,0,0,0,0,1,0,-0.40143828586715113,-0.12100993734827815,0,1.0,0.0
50,0,3,0,1,0,0,5,1,-1,0,0,0,0,0,1,0,-0.34987381584195026,-0.5403867552129062,0,1.0,0.0
39,1,1,0,1,0,0,5,1,-1,0,0,0,0,0,1,0,-0.3557856659085338,0.3993279662985753,0,1.0,0.0
59,2,2,0,1,0,0,5,3,-1,0,0,0,1,0,0,0,-0.15149840249659147,-0.7190102146737665,0,1.0,0.0
30,0,2,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,0.39764678146605736,-0.7423089267773569,0,1.0,0.0
36,1,2,0,1,1,0,5,1,-1,0,0,0,0,0,0,1,-0.4004529775227205,0.35661366077532614,0,1.0,0.0
40,1,2,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.29141218740573527,0.2867175244645548,0,1.0,0.0
53,1,2,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.4244288139038649,1.3701076372815109,0,0.95,0.05
34,0,3,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.34297665743093614,-0.5636854673164967,0,1.0,0.0
37,1,2,0,1,0,0,5,1,-1,0,0,0,0,0,1,0,-0.3570994103677746,-0.48990621232179365,0,1.0,0.0
42,2,3,0,1,0,0,5,3,-1,0,0,0,0,0,1,0,-0.20371974475141275,-0.7772569949327426,0,1.0,0.0
41,1,1,0,1,0,0,5,1,-1,0,0,0,1,0,0,0,-0.36990841884537223,-0.41612695732709054,0,1.0,0.0
30,0,3,0,1,0,0,5,2,-1,0,0,0,0,1,0,0,-0.43920843907032375,-0.6568803157308586,0,0.99,0.01
37,0,3,0,1,0,0,5,1,-1,0,0,0,0,0,1,0,-0.25035767305446066,-0.41224383864315883,0,1.0,0.0
39,2,2,0,1,0,0,5,2,-1,0,0,0,0,0,0,1,-0.5620435460093373,1.3701076372815109,0,0.93,0.07
41,1,1,0,1,1,0,5,2,-1,0,0,0,0,0,1,0,-0.3873155329303127,-0.575334823368292,0,1.0,0.0
40,1,1,0,1,0,0,5,1,-1,0,0,0,0,0,1,0,-0.4474193419405787,0.795406072059613,0,0.99,0.01
42,0,3,0,1,1,0,5,2,-1,0,0,1,0,0,1,0,-0.4474193419405787,1.1798348217688555,1,0.3,0.7
40,2,1,0,1,0,0,5,1,-1,0,0,0,0,0,1,0,-0.4474193419405787,2.733082295341552,0,0.88,0.12
57,1,2,0,1,0,0,5,4,-1,0,0,0,0,0,1,0,-0.09336521017518666,-0.9636466917614662,0,0.99,0.01
56,2,2,0,0,0,0,5,3,-1,0,0,0,1,0,0,0,-0.3965117441449982,-0.544269873896838,0,1.0,0.0
37,1,2,0,1,0,0,5,2,-1,0,0,0,0,0,0,1,-0.3850164801266413,-0.6452309596790633,0,1.0,0.0
59,1,2,0,1,0,0,5,3,-1,0,0,0,0,1,0,0,-0.34264822131612593,-0.4471919067985445,0,1.0,0.0
39,2,2,0,1,0,0,5,3,-1,0,0,0,0,0,0,1,-0.5081800231804651,-0.26856844733768437,0,1.0,0.0
49,1,2,0,0,0,0,5,2,-1,0,0,0,0,0,0,1,-0.4319828445444994,-0.09382810656075595,0,1.0,0.0
38,0,2,0,1,0,0,5,2,-1,0,0,0,0,0,0,1,-0.26021075649876657,-0.7112439773059029,0,1.0,0.0
36,1,3,0,0,0,0,5,2,-1,0,0,0,1,0,0,0,-0.4411790557591849,-0.26856844733768437,0,1.0,0.0
50,1,1,0,1,0,0,5,3,-1,0,0,0,0,0,1,0,-0.42738473893715667,1.4089388241208283,0,0.97,0.03
41,1,2,0,1,1,0,5,2,-1,0,0,0,0,0,0,1,-0.46778238105881087,-0.7889063509845378,0,1.0,0.0
54,1,3,0,0,0,0,5,4,-1,0,0,0,0,0,1,0,-0.3626828243195479,0.20128891341805644,0,0.97,0.03
58,1,1,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.4224581972150037,-0.39671136390743184,0,1.0,0.0
30,0,2,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.4474193419405787,-0.9830622851811249,0,1.0,0.0
33,0,2,0,1,0,0,5,2,-1,0,0,0,0,0,0,1,-0.33180982952738947,-0.12877617471614164,0,1.0,0.0
47,1,2,0,1,0,0,5,2,-1,0,0,0,0,0,0,1,-0.3265548516904263,-0.5170880431093159,0,0.99,0.01
50,0,3,0,1,0,0,5,3,-1,0,0,0,0,0,1,0,-0.336079499019922,-0.9947116412329201,0,1.0,0.0
32,1,2,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.010270873128206898,0.10809406500369463,0,1.0,0.0
40,1,2,0,1,0,0,5,2,-1,0,0,0,1,0,0,0,-0.2267102727881265,-0.3656464144359779,0,0.98,0.02
37,1,3,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.4283700472815873,-0.6219322475754728,0,1.0,0.0
54,0,0,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.30060839862042077,1.878796184876569,0,0.94,0.06
24,0,2,0,1,0,0,5,3,-1,0,0,0,0,1,0,0,-0.30849086537586545,-0.12489305603220989,0,0.99,0.01
54,1,3,0,0,0,0,5,2,-1,0,0,0,0,0,1,0,-0.4474193419405787,-0.5365036365289746,0,1.0,0.0
34,1,2,0,1,0,0,5,4,-1,0,0,0,0,0,1,0,-0.4411790557591849,0.403211084982507,0,1.0,0.0
56,2,1,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.4431496724480461,0.3837954915628483,0,1.0,0.0
31,0,2,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.4464340335961481,-0.2258541418144352,0,1.0,0.0
24,0,2,0,1,0,0,5,2,-1,0,0,0,0,1,0,0,-0.42048758052614255,-0.21032166707870822,0,1.0,0.0
42,2,1,0,1,0,0,5,3,-1,0,0,0,0,0,1,0,-0.43822313072589314,-0.5132049244253841,0,1.0,0.0
57,1,2,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.18729793901090291,-0.7500751641452204,0,1.0,0.0
42,1,0,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.3134174070980184,-0.5869841794200872,0,1.0,0.0
51,1,2,0,1,0,0,5,2,-1,0,0,0,0,0,0,1,-0.27301976497636427,0.03431481000899154,0,1.0,0.0
57,1,2,0,1,0,0,5,2,-1,0,0,0,0,1,0,0,-0.3781193217156272,-0.03946444498571156,0,1.0,0.0
36,0,2,0,1,0,0,5,2,-1,0,0,0,0,0,0,1,-0.42705630282234647,-0.16760736155545905,0,1.0,0.0
53,1,0,0,1,0,0,5,2,-1,0,0,0,0,0,0,1,-0.3630112604343581,-0.19090607365904952,0,1.0,0.0
50,1,2,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.042129176264795974,-0.2064385483947765,0,1.0,0.0
54,1,3,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.3446188380049871,-0.6801790278344491,0,1.0,0.0
55,1,2,0,1,0,0,5,3,-1,0,0,0,0,0,1,0,-0.41818852772247117,-0.590867298104019,0,1.0,0.0
44,1,2,0,1,1,0,5,2,-1,0,0,0,0,0,1,0,-0.4050510831300633,-0.26856844733768437,0,1.0,0.0
43,1,0,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.4474193419405787,-0.5947504167879507,0,1.0,0.0
56,1,2,0,1,0,0,5,2,-1,0,0,0,0,0,0,1,-0.33148139341257926,-0.590867298104019,0,1.0,0.0
54,1,0,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.1679202082371013,-0.5831010607361554,0,1.0,0.0
55,2,1,0,1,1,0,5,2,-1,0,0,0,0,0,0,1,-0.4158894749187998,0.2051720321019882,0,1.0,0.0
37,2,2,0,1,1,0,5,2,-1,0,0,0,0,0,0,1,-0.3167017682461204,-0.17149048023939079,0,1.0,0.0
33,0,3,0,0,0,0,5,2,-1,0,0,0,0,0,0,1,-0.3840311717822107,-0.48990621232179365,0,0.99,0.01
46,1,2,0,1,0,0,5,2,-1,0,0,0,0,0,0,1,-0.564999471042629,0.3876786102467801,0,1.0,0.0
36,1,2,0,1,1,0,5,2,-1,0,0,0,0,0,1,0,-0.2703922760578827,0.7565748852202956,0,0.99,0.01
51,0,2,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.4474193419405787,0.41097732235037054,0,1.0,0.0
40,0,1,0,0,0,0,5,2,-1,0,0,0,0,1,0,0,-0.4474193419405787,-0.47437373758606666,0,0.99,0.01
42,1,2,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.2864856456835823,0.49640593339686884,0,1.0,0.0
51,1,2,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.4474193419405787,-0.33069834628059225,0,1.0,0.0
49,1,0,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.31505958767206943,-0.06664627577323376,0,1.0,0.0
48,1,2,0,1,0,0,5,3,-1,0,0,0,0,0,1,0,-0.394541127456137,-0.13265929340007337,0,1.0,0.0
32,2,3,0,0,0,0,5,2,-1,0,0,0,0,0,1,0,0.3927202397439044,-0.4277763133788858,0,1.0,0.0
31,0,2,0,1,0,0,5,2,-1,0,0,0,0,0,0,1,-0.4152326026891794,-0.24138661655016216,0,1.0,0.0
55,0,3,0,0,0,0,5,4,-1,0,0,0,0,0,1,0,-0.4096491887374061,-0.5714517046843602,0,1.0,0.0
40,0,2,0,1,0,0,5,3,-1,0,0,0,0,0,1,0,-0.3042211958833329,-0.10547746261255118,0,1.0,0.0
47,1,3,0,1,0,0,5,3,-1,0,0,0,0,0,1,0,-0.17448893053330525,0.2245876255216469,0,1.0,0.0
57,1,0,0,1,0,0,5,3,-1,0,0,0,0,0,1,0,-0.37976150228967814,-0.16372424287152731,0,1.0,0.0
41,1,2,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.35217286864562164,-0.0705293944571655,0,1.0,0.0
48,1,2,0,0,0,0,5,3,-1,0,0,0,0,0,1,0,-0.4470909058257685,1.5953285209495518,0,0.87,0.13
42,1,0,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.42869848339639743,0.6478475620702068,0,1.0,0.0
30,0,2,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.5975146464088386,-0.4471919067985445,0,1.0,0.0
58,0,3,0,1,0,0,5,5,-1,0,0,0,0,0,1,0,0.008121549301164115,-0.3268152275966605,0,1.0,0.0
45,2,3,0,1,0,0,5,3,-1,0,0,0,0,0,1,0,7.631452210160639,0.21293826946985167,0,0.99,0.01
49,1,2,0,1,0,0,5,4,-1,0,0,0,0,0,1,0,-0.4375662584962728,-0.4782568562699984,0,1.0,0.0
42,0,2,0,1,0,0,5,2,-1,0,0,0,0,0,0,1,-0.11175763260455768,-0.43554255074674925,0,0.99,0.01
53,1,2,0,1,1,0,5,2,-1,0,0,0,0,0,1,0,-0.42902691951120764,-0.41224383864315883,0,1.0,0.0
51,0,2,1,0,0,0,5,3,-1,0,0,0,0,0,0,1,-0.44807621417019905,0.5585358323397768,0,0.98,0.02
32,0,2,0,1,0,0,5,2,-1,0,0,0,0,0,0,1,-0.40767857204854485,-0.17537359892332255,0,1.0,0.0
41,0,2,0,1,0,0,5,3,-1,0,0,0,0,0,1,0,-0.17087613327039308,-0.4433087881146128,0,1.0,0.0
43,2,2,0,1,0,0,5,3,-1,0,0,0,0,0,1,0,-0.21981311437711237,-0.5209711617932475,0,1.0,0.0
40,2,2,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.5567885681723742,-0.2918671594412748,0,1.0,0.0
50,1,1,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,0.05607322206345283,0.25953569367703255,0,1.0,0.0
34,1,3,0,1,0,0,5,4,-1,0,0,0,0,0,1,0,-0.4323112806593096,-0.8510362499274456,0,1.0,0.0
53,1,0,0,0,0,0,5,2,-1,0,0,0,0,0,0,1,-0.44150749187399513,0.9507308194168826,0,0.98,0.02
45,1,2,0,1,0,0,5,4,-1,0,0,0,0,0,1,0,-0.43296815288893004,-0.6335816036272681,0,1.0,0.0
39,1,1,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.48026295342159836,1.638042826472801,0,0.99,0.01
44,1,3,0,1,0,0,5,4,-1,0,0,0,0,0,0,1,-0.2799169233873784,0.6323150873344798,0,0.98,0.02
55,1,3,0,1,0,0,5,3,-1,0,0,0,0,0,1,0,-0.22244060329559395,-0.3268152275966605,0,1.0,0.0
46,0,3,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.3860017884710719,-0.5636854673164967,0,1.0,0.0
45,1,2,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.4257425583631057,2.135082018016064,0,0.91,0.09
34,1,2,0,1,0,0,5,3,-1,0,0,0,0,0,0,1,-0.26349511764686856,-0.23362037918229867,0,0.99,0.01
36,1,2,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.4474193419405787,-0.2452697352340939,0,1.0,0.0
59,2,0,0,0,0,0,5,3,-1,0,0,0,1,0,0,0,-0.43855156684070334,0.3449643047235309,0,0.98,0.02
31,0,2,0,1,0,0,5,2,-1,0,0,0,0,0,0,1,-0.4434781085628563,-0.19478919234298125,0,1.0,0.0
44,0,2,0,1,0,0,5,4,-1,0,0,0,0,0,1,0,-0.43625251403703197,0.5663020697076402,0,1.0,0.0
33,0,3,0,1,0,0,5,2,-1,0,0,0,1,0,0,0,-0.09664957132328862,0.5352371202361863,0,0.99,0.01
40,1,2,0,1,0,0,5,4,-1,0,0,0,0,0,1,0,-0.3781193217156272,-0.16372424287152731,0,1.0,0.0
46,0,3,0,1,0,0,5,2,-1,0,0,0,0,0,0,1,-0.3235989266571345,-0.6219322475754728,0,0.99,0.01
48,1,3,0,1,0,0,5,2,-1,0,0,0,0,0,1,0,-0.36104064374549694,0.35661366077532614,0,1.0,0.0
42,1,2,0,1,0,0,6,2,-1,0,0,0,0,0,0,1,-0.032604528935300275,-0.5598023486325651,0,1.0,0.0
27,1,2,0,1,0,0,6,3,-1,0,0,0,0,0,0,1,-0.4447918530220971,-0.6607634344147904,0,1.0,0.0
48,1,2,0,1,1,0,6,2,-1,0,0,0,0,0,0,1,-0.4060363914744939,0.46922410260934666,0,1.0,0.0
59,1,2,0,1,0,0,6,3,-1,0,0,0,0,0,0,1,-0.37187903553423346,-0.2646853286537526,0,1.0,0.0
46,1,3,0,1,0,0,6,1,-1,0,0,0,0,0,1,0,-0.17120456938520326,-0.38894512653956836,0,1.0,0.0
38,2,2,0,1,0,0,6,1,-1,0,0,0,0,0,0,1,-0.34626101857903807,-0.6063997728397459,0,0.99,0.01
43,2,3,0,1,0,0,6,1,-1,0,0,0,0,0,1,0,-0.4470909058257685,0.18575643868232947,0,0.99,0.01
38,2,3,0,1,0,0,6,1,-1,0,0,0,0,0,0,1,-0.4191738360669018,-0.15595800550366382,0,1.0,0.0
23,0,2,0,1,0,0,6,1,-1,0,0,0,0,1,0,0,-0.39585487191537777,-0.7927894696684695,0,1.0,0.0
34,1,2,0,1,0,0,6,1,-1,0,0,0,0,0,0,1,-0.44019374741475437,0.33331494867173567,0,1.0,0.0
38,1,2,0,1,1,0,6,1,-1,0,0,0,0,0,0,1,-0.4323112806593096,-0.2452697352340939,0,1.0,0.0
37,1,2,0,0,0,0,6,1,-1,0,0,0,0,0,1,0,-0.022751445490994372,1.5293155033227122,0,0.95,0.05
25,0,2,0,1,0,0,6,1,-1,0,0,0,0,0,0,1,-0.4073501359337347,0.10809406500369463,0,1.0,0.0
48,1,0,0,1,0,0,6,1,-1,0,0,0,0,0,1,0,-0.4043942109004429,-0.26856844733768437,0,1.0,0.0
49,0,2,0,1,0,0,6,1,-1,0,0,0,0,0,1,0,-0.4004529775227205,-0.6801790278344491,0,1.0,0.0
38,0,2,0,0,0,0,6,2,-1,0,0,0,0,0,0,1,-0.31834394882017136,-0.2879840407573431,0,1.0,0.0
43,1,1,0,1,0,0,6,1,-1,0,0,0,0,0,1,0,-0.4152326026891794,-0.08994498787682421,0,1.0,0.0
33,1,3,0,1,0,0,6,1,-1,0,0,0,0,0,1,0,-0.4474193419405787,0.1236265397394216,0,1.0,0.0
55,1,2,0,1,0,0,6,1,-1,0,0,0,0,0,1,0,-0.37384965222309463,-0.10159434392861943,0,1.0,0.0
38,1,2,0,1,0,0,6,1,-1,0,0,0,0,0,1,0,-0.1987932030292598,-0.4860230936378619,0,1.0,0.0
49,1,2,0,1,1,0,6,1,-1,0,0,0,0,0,0,1,-0.3669524938120805,0.23235386288951038,0,1.0,0.0
40,1,2,0,0,0,0,6,3,-1,0,0,0,0,0,1,0,2.33968952833875,0.007132979221469341,0,0.99,0.01
43,1,0,0,0,0,0,6,1,-1,0,0,0,0,0,0,1,-0.3324667017570098,0.6944449862773877,0,0.99,0.01
38,1,2,0,1,0,0,6,1,-1,0,0,0,0,0,1,0,-0.4408506196443747,0.5585358323397768,0,0.99,0.01
58,1,2,0,1,1,0,6,1,-1,0,0,0,0,0,0,1,0.10008366144801918,-0.6724127904665855,0,1.0,0.0
57,1,0,0,1,0,0,6,1,-1,0,0,0,0,0,1,0,-0.33410888233106084,-0.5170880431093159,0,1.0,0.0
32,1,2,0,1,0,0,6,4,-1,0,0,0,1,0,0,0,-0.4441349807924767,0.9429645820490192,0,0.98,0.02
56,1,3,0,1,1,0,6,1,-1,0,0,1,0,0,1,0,-0.17481736664811542,3.6611476608012383,1,0.22,0.78
58,2,0,0,1,0,0,6,1,-1,0,0,0,0,0,1,0,-0.437894694611083,-0.020048851566052853,0,1.0,0.0
60,2,2,0,1,0,0,6,1,-1,0,0,1,0,1,0,0,-0.26842165936902146,2.9971343658489107,1,0.14,0.86
37,1,3,0,1,0,0,6,1,-1,0,0,0,0,0,1,0,2.4198279403524383,-0.423893194694954,0,1.0,0.0
46,2,3,0,1,0,0,6,1,-1,0,0,0,0,0,1,0,-0.29075531517611486,-0.5598023486325651,0,1.0,0.0
27,1,2,0,1,0,0,6,1,-1,0,0,0,0,0,0,1,-0.4461055974813379,-0.058880038405370275,0,1.0,0.0
43,1,2,0,1,0,0,6,2,-1,0,0,0,0,0,1,0,-0.05165382359429168,1.9836403893427261,0,0.93,0.07
32,0,2,0,1,1,0,6,3,-1,0,0,0,0,0,1,0,-0.4474193419405787,-0.4782568562699984,0,1.0,0.0
40,0,2,0,1,0,0,6,1,-1,0,0,0,0,0,0,1,-0.36104064374549694,-0.10547746261255118,0,1.0,0.0
38,1,2,0,0,0,0,6,1,-1,0,0,0,0,0,0,1,-0.4470909058257685,-0.7073608586219712,0,1.0,0.0
34,1,2,0,0,1,0,6,1,-1,0,0,0,0,0,1,0,-0.354471921449293,-0.22973726049836693,0,1.0,0.0
47,1,1,0,1,0,0,6,1,-1,0,0,0,0,0,1,0,-0.37976150228967814,-0.41224383864315883,0,1.0,0.0
42,1,1,0,1,0,0,6,1,-1,0,0,0,1,0,0,0,-0.44183592798880533,-0.5209711617932475,0,1.0,0.0
48,1,2,0,1,1,0,6,1,-1,0,0,0,0,0,1,0,-0.40110984975234093,0.643964443386275,0,1.0,0.0
29,0,3,0,1,0,0,6,1,-1,0,0,0,1,0,0,0,-0.44216436410361554,-0.8355037751917187,0,1.0,0.0
50,1,2,0,1,0,0,6,1,-1,0,0,0,0,0,0,1,-0.37976150228967814,-0.4044776012752953,0,1.0,0.0
52,1,0,0,0,0,0,6,2,-1,0,0,0,0,0,1,0,-0.4451202891369073,-0.21420478576263996,0,0.99,0.01
50,1,3,0,0,0,0,6,1,-1,0,0,0,0,0,1,0,-0.4474193419405787,0.2634188123609643,0,0.94,0.06
58,1,3,0,0,0,0,6,1,-1,0,0,0,0,1,0,0,-0.4474193419405787,0.523587764184391,0,0.99,0.01
46,2,1,0,1,0,0,6,3,-1,0,0,0,0,0,1,0,0.18547705129867031,-0.06664627577323376,0,1.0,0.0
38,1,2,0,1,0,0,6,1,-1,0,0,0,0,0,1,0,-0.3541434853344828,0.8730684457382478,0,0.97,0.03
46,1,2,0,1,0,0,6,1,-1,0,0,0,0,0,1,0,0.0977846086443478,0.0032498605375375993,0,1.0,0.0
32,0,2,0,1,0,0,6,1,-1,0,0,0,0,0,0,1,-0.3140742793276388,-0.12100993734827815,0,1.0,0.0
51,1,1,0,1,0,0,6,1,-1,0,0,0,0,0,1,0,-0.37187903553423346,1.6108609956852789,0,0.96,0.04
39,0,2,0,1,0,0,6,1,-1,0,0,0,0,0,0,1,-0.4556302448108336,1.2341984833439,0,0.85,0.15
48,1,2,0,1,0,0,6,2,-1,0,0,0,0,0,0,1,-0.3876439690451229,-0.30351651549307,0,0.99,0.01
36,1,3,0,1,0,0,6,2,-1,0,0,0,1,0,0,0,-0.06347752372745875,-0.35011393970025095,0,1.0,0.0
34,2,2,0,1,0,0,6,1,-1,0,0,0,0,0,0,1,-0.4254141222482955,-0.6529971970469268,0,1.0,0.0
40,1,2,0,0,0,0,6,1,-1,0,0,0,0,0,1,0,-0.4221297611001935,0.9584970567847462,0,0.96,0.04
43,1,2,0,1,0,0,6,1,-1,0,0,0,1,0,0,0,-0.4474193419405787,-0.05111380103750679,0,1.0,0.0
52,2,1,0,1,1,0,6,1,-1,0,0,0,0,0,1,0,-0.42935535562601784,-0.2802178033894796,0,1.0,0.0
33,1,2,1,1,0,0,6,1,-1,0,0,0,0,0,1,0,-0.42377194167424453,1.4167050614886918,0,0.82,0.18
49,0,3,0,1,0,0,6,3,-1,0,0,0,0,0,1,0,-0.3938842552265166,0.9235489886293605,0,0.93,0.07
32,0,3,0,1,0,0,6,1,-1,0,0,0,0,0,1,0,-0.397825488604239,-0.544269873896838,0,1.0,0.0
39,0,2,0,1,0,0,6,1,-1,0,0,0,0,0,0,1,-0.41030606096702643,0.3255487113038722,0,1.0,0.0
40,1,2,0,1,0,0,6,1,-1,0,0,0,0,0,1,0,-0.4474193419405787,-0.12877617471614164,0,1.0,0.0
38,0,3,0,1,0,0,6,3,-1,0,0,0,0,0,1,0,-0.4444634169072869,-0.2841009220734113,0,1.0,0.0
43,1,2,0,1,0,0,6,2,-1,0,0,0,0,0,1,0,-0.32425579888675493,-0.24138661655016216,0,1.0,0.0
39,1,2,0,1,0,0,6,1,-1,0,0,0,0,0,0,1,-0.07234529882733406,0.06926287816437722,0,1.0,0.0
54,1,1,0,1,0,0,6,1,-1,0,0,0,0,0,1,0,0.24295337139045473,-0.7073608586219712,0,1.0,0.0
38,0,3,0,1,0,0,6,1,-1,0,0,0,0,0,1,0,0.9730668546135219,-0.664646553098722,0,1.0,0.0
